id,fen,move,rating
00CpR,6k1/B7/2p2pK1/3nr2p/8/1Q3PP1/P6r/8 w - - 0 31,b3b8,664
00R2A,2kr1b1R/p5p1/8/3P1p2/2P5/4B3/PP1K1P2/8 b - - 1 25,f8b4,664
02dPT,3r2k1/p4pp1/1p3b1p/3Q1B2/5p2/2q4P/P4PP1/3R2K1 w - - 1 31,d5d8,665
02MZT,7k/1p5p/p6r/8/1P6/P2P1q2/3PR1RP/7K w - - 1 32,e2e8,667
01Vbe,2r5/3Qnk1p/3R4/4B2b/Pp2p3/1P2P3/5PPP/6K1 b - - 3 32,c8c1,669
00Bn4,1k6/pp6/4nNp1/P3r2p/3p4/7P/3R1PPK/8 w - - 0 40,f6d7,670
024wO,3rqr2/1p1b2pk/p1p2p2/4pP2/4n3/1B2BR2/PPP3PP/R5K1 w - - 0 21,f3h3,671
02pxM,1k2r3/p1pP3p/BnR2q2/5pp1/5P2/8/PPQ3PP/7K b - - 0 31,e8e1,671
02qL4,8/8/3k1pp1/1q1p3p/2pR1K1P/p1P2P2/P5P1/3R4 w - - 7 42,d4d5,671
04gz0,3rr1k1/1bq2ppp/5b2/p1p5/P1Pp4/1P4PP/1B2QPB1/3RR1K1 w - - 0 21,e2e8,671
00OPk,6rk/7p/R2N3P/3r4/1P5K/P7/8/8 w - - 4 50,d6f7,676
02Np0,1r1q1rk1/1bp1npp1/1p1p3p/p2P4/2PQn3/1P4P1/PB3PBP/R4RK1 w - - 1 15,d4g7,676
03iwX,8/8/8/KP6/5p1P/5k2/4bP2/8 w - - 0 49,b5b6,676
02fqW,2r3k1/R3R1n1/3r2p1/1P3p2/1p1P4/8/1P3PPP/6K1 b - - 1 31,c8c1,677
00ZWD,6k1/4bpp1/4p3/p2pP1N1/1q1P3P/1P1Q2K1/5P2/8 w - - 0 33,d3h7,678
03p6N,1r1r1k2/pp3pp1/2p4N/5P1Q/3q4/2n5/P4P1P/1R3KR1 w - - 1 26,h5f7,678
04r7V,r3qrk1/1pp2ppp/p3bb2/8/7Q/2NB1P1P/PP3P2/2KR3R w - - 0 18,h4h7,678
058QD,r4k1r/2p2p2/pp1p1q1p/3P2pQ/2P1RBB1/5R2/P4PPP/6K1 b - - 5 30,f6a1,679
01i3C,6k1/2p2pp1/4p1np/1R6/3Pb3/2P3B1/5PPP/r3N1K1 b - - 1 24,a1e1,680
01nEK,3b3k/1p3rpp/p5q1/3Q3n/8/1PN1P2P/1PP3P1/R6K w - - 0 30,d5d8,681
02T7b,8/2k5/1b1p1p2/p1PQ1P2/1p1PP3/1P5q/7R/5R1K b - - 8 39,h3f1,681
00TAb,6k1/5pp1/p1N5/1n1b3p/1B4P1/P4P1P/2K5/8 w - - 2 42,c6e7,683
00SOy,6k1/6b1/p1Q1p2p/1pN4r/3P3q/2P5/P4PP1/1R2R1K1 b - - 2 31,h4h1,684
02QUs,6k1/pp3ppp/2p1b3/8/2PR4/3P2PP/P3r1BK/8 w - - 0 29,d4d8,684
01vqY,5rk1/pR5p/3bpq1p/3p4/8/P2Q1NP1/5P1P/6K1 w - - 2 30,d3h7,685
054kt,4r1k1/3q1ppp/p1p5/1p6/8/2P1Q2P/5PP1/4R1K1 w - - 0 40,e3e8,686
02S4F,5R2/1r4p1/1r2p1pk/2pp3p/8/3K4/8/6R1 w - - 1 41,f8h8,687
03P7w,6k1/5ppp/8/1R1P4/2r5/3n1P1P/6P1/6K1 w - - 0 40,b5b8,687
04Qn2,R3b2N/p3k1p1/1p1br2p/8/8/7P/PP1R1PP1/6K1 b - - 2 26,e6e1,687
00HeG,8/1p5k/p3p1q1/3pP3/2p3PQ/2P5/PP6/2K5 b - - 3 33,g6h6,688
01Egl,2k5/r5p1/2K2p1p/8/7P/8/p7/4R3 w - - 7 61,e1e8,688
04vza,q3kb1r/p2npppp/5n2/1Np5/2Pp2bN/6P1/PP1PPP1P/R1BQK2R b KQk - 0 9,a8h1,688
04AMm,7r/1b3k1r/p3p1R1/1p1pPp2/3P3q/P2B4/1P4QP/6RK b - - 5 50,h4h2,690
04Bs9,7k/pp2b1p1/7p/2p5/P1P1R2P/1r6/5PPB/6K1 b - - 0 35,b3b1,691
04UND,4k3/2p1p2p/ppqpP3/8/3QR1rP/2P5/PP6/7K w - - 0 34,d4h8,691
03NKN,3rk2r/3bbppp/3q4/2Q1R3/3p1P2/2PP4/PP4PP/RNB3K1 b k - 4 19,d6c5,692
03gaY,r1b1k1nr/p1p2ppp/1bp3q1/4p1B1/4P3/2P2N2/PP3PPP/RN1Q1RK1 w kq - 0 9,d1d8,693
04qGt,5rk1/6pp/3R4/p7/1p5q/1P1Q4/2B3PP/4R2K b - - 1 34,h4e1,693
007c6,2kr3r/p2n2pp/2pB1bp1/5q2/2B5/8/PPP2PPP/3R1RK1 w - - 0 17,c4a6,694
00XoP,6r1/p6k/1p4rp/3Q4/8/P7/4Rp1P/5R1K b - - 0 37,g6g1,694
034pB,3r2k1/6pp/p2Np3/1b2P3/5P2/7Q/2pK3P/2Rq4 w - - 9 43,c1d1,695
03H8v,8/4k1p1/1p3p1p/8/P4P2/1B3KP1/1Pn5/8 b - - 5 38,c2d4,695
03SKN,2rq1rk1/1b3pp1/1np1pb1p/pp6/3P4/2NQPN2/PP3PPP/1BR2RK1 w - - 0 15,d3h7,695
03hzt,1r3k2/2p2p2/2pp3p/5Pq1/1P2P1QR/8/5PK1/8 w - - 0 44,g4g5,695
04V7o,8/8/p4p2/1p3b1k/3p1K1P/1P6/P1P5/8 w - - 4 45,f4f5,695
02QW9,4nk2/Q5p1/1p4qp/3p4/3P4/2P1RbP1/PP3P1P/6K1 b - - 3 33,g6b1,696
02LWp,1r6/r4Rp1/k3p2q/2Bp4/P6p/7P/2P3P1/6K1 w - - 0 27,f7a7,698
02e2t,8/pp3p2/r4k1p/2p1p2P/P2bK1P1/R4P2/1R6/8 b - - 4 33,d4b2,699
02i33,8/pp5k/1n2p2N/2p3P1/2P5/1P2R3/Prr5/6RK b - - 1 35,c2h2,699
02Zfe,2k2br1/1pp2Npp/p3pn2/8/8/6P1/PPP1KP1P/3R4 w - - 0 17,d1d8,701
03aA1,rn2kb1r/ppp1qppp/5n2/8/2bP4/8/PP2QPPP/RNB1KBNR w KQkq - 2 6,e2e7,701
0401S,2k4r/ppp1Rppp/5n2/8/2Pr4/8/P4PPP/RNB3K1 b - - 0 15,d4d1,701
00ud8,N4rk1/pp3ppp/5n2/3pq3/8/2P2Q2/PP3PPP/R1B3K1 b - - 0 18,e5e1,702
02FJx,6k1/6pp/p3p3/4Np2/1p1rbP2/1P5P/P5PK/2R5 w - - 0 31,c1c8,704
02gii,4r2r/1ppk4/p1b1p1p1/5pq1/P1BP1P1p/4P2P/2P3P1/R1Q2RK1 b - - 1 26,g5g2,705
03j33,5k2/p5p1/1p5p/1P1Q1P2/8/3P2KP/r5r1/8 w - - 4 41,d5g2,705
043W0,2r2n1k/p4Qp1/1p2p2p/3pP3/P7/P1qB3P/6P1/5R1K w - - 0 26,f7f8,705
009L0,6k1/pb2r1pN/1n4Bp/3p4/1P2pR2/P7/5PPP/2rR2K1 b - - 2 30,c1d1,706
00Ui0,r5k1/5pp1/2p5/P1N4p/2PR1n2/1P3P2/5P1P/6K1 b - - 1 26,f4e2,707
02HQM,2kr4/1bq2pQ1/p3p3/2pp4/6R1/2P4r/P1P2P1P/1R3BK1 b - - 0 21,c7h2,707
00mvr,7r/ppp1k2p/2n5/8/8/2P2pP1/P6P/R1Br1BK1 w - - 0 20,c1g5,708
01BKZ,2kr1bnr/ppp2ppp/8/8/8/P4N2/b1PBPPPP/2KR1B1R b - - 0 11,f8a3,708
02lt5,8/8/Q6p/2R3pk/5n2/4pNKb/1r6/8 b - - 2 57,b2g2,708
016aw,6k1/4pp2/3p2p1/8/1P1QP2p/5Pqb/6B1/2R3K1 b - - 0 38,g3g2,709
02vl0,3r4/R3bp2/4p1k1/4P1p1/1Pp1NnP1/5K2/2R2P2/8 b - - 0 36,d8d3,709
02KZc,r7/5pk1/5q2/1QPp1n2/pP1PpNp1/P3P1P1/5KP1/8 w - - 0 35,f4h5,710
037Zo,4r3/1p2r1k1/p2p4/4bpp1/3B2n1/1BP3PP/PP2R3/4R1K1 b - - 6 38,e5d4,710
04xgd,1k6/1pq5/7R/4p3/2P1P1rp/2P1K3/2Q5/8 w - - 2 42,h6h8,710
00mJq,r1b5/pp1nkpr1/2q1p3/8/3N4/3B4/P1P2PPP/R2Q1RK1 b - - 3 18,c6g2,711
04jQV,3r4/ppk5/2p4P/6N1/5K2/P7/6P1/8 w - - 0 41,g5e6,711
047hJ,2r5/QR2bkpp/2qp4/3n1p2/3Bp3/8/P4PPP/1R4K1 b - - 1 32,c6c1,712
00eAX,6k1/ppp1r1pp/8/8/2r5/2P5/P5PP/3R1RK1 w - - 5 26,d1d8,714
03wRW,6k1/3b1rpp/2pBp3/3p2P1/pP5P/P1Pn2R1/4q3/4R1K1 w - - 6 33,e1e2,715
02AZ6,2r5/2r4k/p5R1/7p/3p3P/1p6/1P1Q4/K7 b - - 0 38,c7c1,716
01qhs,2r2k2/R6p/1p2B3/8/4P3/1P2P1P1/P2r3P/6K1 b - - 1 24,c8c1,718
01cFH,8/8/p7/5p1P/4pk2/8/6P1/3K4 w - - 0 42,h5h6,721
01yvN,5r1k/pQR4p/2p3p1/3p2K1/P3pr2/2N5/7P/8 b - - 4 34,f8f5,721
00OXc,8/5K1p/1p5k/6p1/3brp2/5R2/8/8 w - - 5 50,f3h3,723
00VGt,3K4/8/2P5/R5pp/1n6/5PkP/6P1/8 b - - 3 61,b4c6,724
01U73,8/8/p4k2/2np3p/P4K1P/2P5/5B2/8 b - - 1 47,c5d3,724
03ZoY,8/8/1p2K3/p4p2/4k2P/1P6/P7/8 w - - 0 44,h4h5,724
00SLR,rnbqk1nr/ppppbppp/4p3/8/5PP1/5N2/PPPPP2P/RNBQKB1R b KQkq - 2 3,e7h4,725
026P1,8/2p1kpp1/3r3p/8/1P1N4/2P3P1/4KPP1/8 w - - 4 37,d4f5,725
0482Q,4r1k1/ppq2pp1/2p1r1N1/6Q1/1P6/P2P3P/2P2PP1/1R2R1K1 b - - 1 24,e6e1,725
00g2W,6k1/1q4p1/p2P2B1/8/7P/6P1/P4Q1K/4r3 b - - 5 36,b7h1,726
00ggZ,5r1k/1pr3pp/p3b3/P7/1P5Q/4q1P1/6PK/RB6 w - - 4 37,h4h7,727
00Rcs,3k4/ppp2p1r/4p2P/5n2/3PK1N1/2P5/P1P3P1/7R b - - 0 30,f5g3,731
03wQS,5r2/p1pk4/1p2pB2/1q1n2P1/4Q3/2PP4/1P1K1P1P/3RR3 b - - 5 31,b5b2,732
00kRi,2r1kb1r/p1q2ppp/2R1p3/3pPbP1/Q2P3P/5P2/PP1N4/R1B1K3 b Qk - 3 20,c7c6,733
03Lde,2k5/2p4p/p1n5/5pp1/2N5/3r3P/1R3PPB/6K1 b - - 0 32,d3d1,733
037Gj,2r5/p3kp2/4p3/q2pP2p/6p1/NP1R4/PQ3PPP/6K1 b - - 0 27,a5e1,734
00f1D,r2q2kr/1p2b1pp/p2pb3/4p3/2B1P3/5Q2/PP3PPP/2RR2K1 w - - 0 17,c4e6,735
03MOh,7k/2b3p1/q6p/p2Q4/Pp3pP1/1B5P/1P6/6K1 w - - 0 35,d5g8,735
04KXp,2kr4/Qpp2B2/3q1B2/8/6b1/2P3P1/PP5r/R4RK1 b - - 0 21,d6g3,735
01m2j,1r6/1r3pkp/R3p1p1/2pP4/4P3/5P2/6PP/1R5K b - - 0 27,b7b1,736
04TL9,8/8/5Kp1/p5P1/4P3/8/4k3/8 b - - 0 57,a5a4,736
00HIV,8/8/1p1k1n2/4p2p/1PP2pp1/3K4/3N1PPP/8 w - - 3 37,d2e4,739
022wG,6k1/pp2B1pp/1q1b4/2pP4/2P1r3/1P5P/P5P1/3R1RK1 w - - 0 28,f1f8,741
00HPz,6r1/7p/2pk1p2/P2p4/P2KbP2/2N1P3/5R1P/8 b - - 1 35,c6c5,742
02Y0v,8/3k1pp1/4p1p1/7n/1p1PP2P/pP1K1P2/B5P1/8 b - - 0 33,h5f4,742
02tQx,2r3k1/pp1R1p1p/4p1p1/8/4B3/P7/1P3PPP/6K1 b - - 0 24,c8c1,744
02ODb,2b5/2r3k1/1p1Np1Np/p4p2/P7/2P5/1P3PPP/6K1 w - - 2 35,d6e8,746
04L5K,4r1k1/6p1/pq2PR2/1pp2n1p/4Q3/1PP2N1P/1P4P1/4R2K b - - 2 32,f5g3,746
04ejR,1k1r4/1p4p1/pq2bp2/2r1p3/4P1Pp/2Q1P2P/P7/R1R2BK1 w - - 0 28,c3c5,746
01Dtr,b4rk1/2pR2p1/1p4q1/6N1/7Q/4B3/1P3PPP/6K1 b - - 6 27,g6b1,750
01iOm,r2q1rk1/ppp2ppp/3p4/2b1n3/3PPQ2/1BP4P/PP3PP1/R3KN1R b KQ - 1 13,e5d3,750
02GjU,r1b5/1p1p1Q1p/p1np1p1k/6q1/P2p4/3B4/1PP2PPP/R5K1 w - - 0 19,f7h7,750
020eQ,3qr1k1/3N1p2/2p1pPp1/2Np2Pp/1P1P3n/8/3Q1P2/R5K1 b - - 0 25,h4f3,751
02LMw,6k1/7p/2P3p1/8/2K2pP1/5r2/8/8 w - - 0 43,c6c7,751
02w7n,1k1r4/ppp3Qp/2q5/8/8/3P1P2/PPP1r1RP/2KR4 b - - 0 18,c6c2,751
04o0F,3r3k/5prp/p3p3/1p6/8/1BQ2q2/PPP2PbP/2KR4 w - - 3 24,d1d8,751
03unM,7k/p1p3R1/1p1n3K/3P3p/8/8/P6P/8 b - - 1 41,d6f5,752
04bAA,2rqkb1r/p2np3/3p2p1/3Q2N1/1PP1Pn2/5P2/P6P/RN2K2R w KQk - 2 16,d5f7,753
00C7m,8/5k2/1P4RK/6P1/1r6/8/8/8 b - - 1 58,b4h4,755
04dmk,3qr1k1/5ppp/p5B1/8/2r3b1/PP2R1P1/5P1P/4R1K1 w - - 0 29,e3e8,755
01sub,3r2kr/p5pp/1p2n3/2pNP3/8/4B3/PP4PP/5RK1 w - - 0 26,d5e7,756
03X2s,6k1/p3r2p/3Rb1pb/2p5/2P5/1P3p2/2Q2P1P/5K2 b - - 0 31,e6h3,757
03ekK,rnb3k1/pp1p1ppp/1qp5/2b3B1/8/3B1N2/PPP2PPP/R2Qr1K1 w - - 3 12,d1e1,757
04BD7,6k1/5p2/3pp2p/6pP/rr1BK1P1/8/8/2R5 w - - 1 35,c1c8,757
01Jrn,5rk1/3Q1r1p/1p1b2p1/8/1P4R1/7P/3N2P1/5R1K b - - 5 34,f7f1,758
01srl,2r1R3/pQ5p/5kp1/1P6/P7/8/5PPP/6K1 b - - 1 34,c8c1,758
02rP5,5k2/p4ppp/3Np3/8/1Prp4/2P3KP/P5P1/2R5 b - - 0 27,c4c3,759
044pR,rnbq3r/ppk4p/3pPbp1/PBp2p2/8/2N1B3/1P3PPP/R3K1NR w KQ - 0 16,c3d5,759
008P4,8/4k3/1p1p4/rP2p1p1/P2nP1P1/3B4/3K4/R7 b - - 0 35,d4b3,760
00SMl,r4rk1/ppp2pn1/3p4/q2N4/1n1PP3/5P2/PPP5/1K1R1B1R w - - 2 18,d5f6,760
02sI3,k6r/P2r1pp1/2q5/B1b1Q3/3p1P2/3P2Pp/2P4P/RR4K1 b - - 0 31,c6g2,762
04NfX,rn2k1nr/p1pp1p2/4p3/1p6/4P1pq/5Q2/PPPP2KP/RNB2R2 w kq - 1 11,f3f7,762
05Cre,7r/bB6/P7/5pk1/3r4/N1P2RK1/6P1/R7 b - - 0 41,d4g4,762
03Naf,4k3/6R1/p2rp3/4N1p1/1p1Pn1P1/7r/PP6/1K3R2 b - - 0 26,e4d2,763
00dzs,2k2b1r/1p1n1ppp/1B6/1p6/8/5K2/PPr2PPP/3RR3 w - - 1 19,e1e8,764
02Km7,5rk1/6p1/8/8/4P1B1/1r3pKP/5P2/4R3 w - - 5 43,g4e6,764
04GVI,6r1/p1p1k2p/2p5/3p1b2/8/1PN1P3/P1PP2rP/2K3RR b - - 2 18,g2g1,764
04jun,1R6/8/8/8/8/6p1/r6k/5K2 w - - 3 73,b8h8,764
045kt,r1b1k1nr/pp3ppp/2n1p3/q2pP1Q1/1b1P4/P1N2N2/1P3PPP/R1B1KB1R b KQkq - 1 10,b4c3,765
0061g,6k1/pp3pp1/2p1q1Pp/3b4/8/6Q1/PB3Pp1/3r1NK1 w - - 2 27,g3b8,766
04dNC,r4k2/1p1b2p1/p1n2p2/6N1/7P/1B6/PP3P2/4R1K1 w - - 0 24,g5h7,768
00DPQ,2k4r/pp3pp1/4pn2/2np2p1/8/1B1P1Pq1/PPPN3R/R2Q3K b - - 6 20,g3h2,769
02XTM,6k1/5ppp/q3p3/p2B4/P4r2/1P4P1/Q5KP/4N3 b - - 0 32,a6f1,769
02qPC,r7/6kp/pp1bQ3/2p2r2/2P5/1P3P2/P3KP2/7R b - - 1 29,f5e5,769
03QYt,r5k1/pb1p1r1p/1p2p3/2p1B3/7q/1P1P2p1/P1P1BQPP/5R1K w - - 1 19,f2f7,769
04PPW,r2k3r/pq1n1pp1/1p2pn1p/1B1N1b2/1Q1P4/4P3/PP3PPP/2R1K2R w K - 0 16,b4e7,770
04sT5,r2kr3/pp1n4/3Q1p1p/3P4/2nq2pP/1B2RpP1/PP6/4RK2 w - - 0 30,e3e8,770
04qHl,r1b3k1/ppp1q3/3p4/3P2N1/1PP1B1p1/6P1/P5P1/Q5K1 w - - 0 23,e4h7,771
03Cnf,8/pR6/3k4/3Nn3/4P3/1KP5/8/4r3 b - - 12 46,e1b1,773
053Mo,8/p1k2ppp/3n4/2pP1P2/BK3B1P/P7/4rP2/8 w - - 0 44,b4c5,774
00rTX,3r2k1/pp3ppp/4p3/2N5/7q/1Q3P2/PP1R2PP/4R2K b - - 3 24,h4e1,775
03ooN,r1b4k/p4n2/1qpQpr1p/1p6/2p1B2P/P1N2P2/1P6/2KR4 w - - 3 26,d6f8,775
00AGs,rn5Q/4kp2/2p1p1r1/1q4p1/8/8/4NPPP/3R1K1R w q - 5 23,h8d8,777
02P6P,8/8/p1p5/Pp1p3p/1P1Pk1P1/2P3P1/4K3/8 b - - 0 50,h5g4,778
00K0G,8/8/8/2Pk4/pK4p1/3N4/4bP2/8 w - - 7 59,d3f4,779
00gNl,6k1/5R2/pp4p1/2p4p/7P/1P6/P2rr1PK/5R2 w - - 0 38,f7f8,779
04GZH,rnbr2k1/pp3p1p/6pB/q7/2p5/4P3/P2NBPPP/Q3K2R w K - 1 15,a1g7,779
021Lo,r2qk2r/pp2bBpp/2n5/4p3/6b1/2P2N2/P4PPP/R1BQ1RK1 b kq - 1 13,e8f7,781
02exE,1R6/4R3/3k4/8/3p3r/p2P4/P1P5/BK6 b - - 3 41,h4h1,781
03slg,rnbq1bkr/pppn2pp/4p3/7Q/2B5/8/PPPP1PPP/RNB1K2R w KQ - 3 7,c4e6,783
02s7w,2r3k1/5q2/p2p1BpQ/P7/2b5/5N1P/1P2r1P1/R6K w - - 0 31,h6h8,785
01KQc,r1b1r1k1/1pp1qppp/1p1p4/3Ppn2/1P6/2PB1N2/P1Q2PPP/R4RK1 w - - 2 15,d3f5,786
024fF,1k5r/ppp5/1r3pRp/4pB2/1n1pPP2/qP1P3P/2PQ1P2/1K4R1 w - - 0 23,g6g8,786
04VaA,8/p2r3p/6p1/R4p1k/3Pn2P/3R2PK/P4P2/8 b - - 13 31,e4f2,786
01TXv,2bk3r/2p2pNp/2Q5/3PP3/2p3q1/B1P5/6BP/7K b - - 3 33,g4d1,787
03wGy,8/8/4p3/4kp2/2r2R2/6P1/5PK1/8 b - - 2 47,c4f4,788
02xnk,8/6k1/1R2pr2/6Kp/p6P/P7/1P2R3/8 b - - 0 43,f6f5,789
04Zmz,5rk1/pp6/3pp1pQ/8/3pPn2/3P2N1/PPP2qPP/R6K b - - 6 24,f2g2,790
01Nco,8/3R2p1/2p2pkp/1bB5/pP1K2PP/P4P2/4r3/8 b - - 7 39,e2d2,793
02IX7,6R1/8/3k2p1/5p1p/4b2P/1K4P1/8/8 b - - 1 50,e4d5,793
00QOa,6rk/1pR3p1/6Bp/2b4P/8/pP3PK1/P1P5/8 b - - 5 32,c5d6,794
01zRG,r2r2k1/p1p2ppp/2p1p3/4P3/N2R4/1q5P/2b2BP1/3Q1RK1 w - - 0 22,d4d8,795
04m0c,r1b1k2r/pp2nppp/1qn1p3/2bpP3/5P2/1NP5/PP1N2PP/R1BQKB1R b KQkq - 3 9,c5f2,796
0403H,1rbq2k1/5pp1/p6p/1pbBr3/7P/P3P1P1/1PP2P2/R2Q1RK1 w - - 0 16,d5f7,797
01rGp,1r6/5pkp/6p1/8/8/8/1R3PPP/rR4K1 b - - 2 39,a1b1,798
02RFx,4rr1k/1p4pp/p7/8/6QP/1Bb5/PP3PP1/6K1 b - - 0 26,e8e1,798
00A5v,4r1k1/pp1qr1p1/7p/2pPR3/2P2p2/1P3P2/P2Q2PP/4R1K1 b - - 3 33,e7e5,799
03AwE,6rk/p3R1r1/3p1R2/1p5p/7P/1P6/5b1K/8 w - - 1 36,f6h6,799
03tOe,r4rk1/p5pp/8/5pN1/P2R1n2/8/5PPP/R5K1 b - - 4 28,f4e2,799
04SS6,6k1/5ppp/4p3/8/3r4/2R3P1/5PKP/8 w - - 0 33,c3c8,799
030gZ,4r3/3p2kp/1R1P1pp1/p1r1p3/8/N3KP2/P5PP/1R6 b - - 0 36,c5c3,800
04T59,6k1/1R3pp1/4n3/4N3/7P/3r4/P4PKP/8 b - - 3 41,e6f4,803
053vG,1R6/1P4p1/7p/5P2/8/5kP1/1r5P/5K2 b - - 1 46,b2b1,803
03vXm,2r2kr1/p1p3q1/1p1p1pBp/1b1PpP2/1P4PQ/P1R4P/7K/2R5 w - - 5 31,c3c7,804
02ue6,3k1r2/ppq5/2pb4/3p2p1/PP1P3p/2P1P2P/2Q3P1/R3B1K1 b - - 1 23,d6h2,805
033KN,8/8/6p1/5p1p/1k3P1P/3K1P2/8/8 w - - 3 40,d3d4,805
00xMV,1k1r1br1/ppp5/5q2/4pP2/6P1/3Q1P1p/PPP5/3RR1K1 w - - 0 26,d3d8,806
02CIe,8/1p4k1/1pp4p/1P1b2p1/P1K1Bp2/5P1P/6P1/8 w - - 0 43,e4d5,806
0139J,r2q2rk/pp3p1n/2p1b2b/3p3P/3P1Q2/2NB1P2/PPP3P1/2KR3R w - - 2 21,f4h6,808
03vyj,2k5/2p2R2/2Pp1p2/2r1p1p1/8/1P1P4/2PK1P2/8 w - - 5 36,f7f8,808
00fK0,r2q1r2/pp3pk1/2npbNp1/2pN4/2B4Q/3P4/PPP3PP/R5K1 w - - 1 17,h4h7,810
01tUB,8/8/p4k2/P2p3p/3P3P/5K2/8/8 b - - 4 48,f6f5,810
01Pjd,6r1/1pp5/p2kp2R/3b1p2/3P1N2/P1P3rP/1P4PK/4R3 b - - 2 34,g3g2,811
03SBv,2r5/1p1q3k/p5pp/2Prn3/1Q2Np2/5P1P/5P1B/R4K2 w - - 1 35,e4f6,811
00TxB,r2qkb1r/pp3ppp/2pp1nn1/8/4PB2/2N2B2/PPP2PPP/R2QR1K1 b kq - 2 10,g6f4,812
03Xsn,3r1rk1/pp3ppp/1qnb4/8/5nB1/1PQ2N1P/PB3PP1/R4RK1 b - - 1 19,f4e2,812
0546P,8/2Rq1p1k/p3p1pp/1p2P3/1P3P1P/6PK/2Qr4/8 w - - 3 40,c7d7,812
00baZ,r7/8/p1k5/1p1p1pn1/7R/2P1P2P/5P2/R5K1 b - - 0 31,g5f3,813
02h9I,r3q2r/pp4kp/6p1/3Pp3/3nP3/6Q1/PB3PPP/R4RK1 b KQ - 2 19,d4e2,813
03H2V,6r1/p7/1ppkp1r1/4Np2/3P1P2/P1P2K1P/1P1R2P1/8 b - - 7 39,g6g3,813
014KA,r4rk1/5ppp/p3b3/1p2P3/3n1PP1/N3B2P/PP6/R3R1K1 b - - 0 19,d4f3,814
059Mb,5k2/5p1p/p3bBp1/4P3/2r4P/8/R4PP1/6K1 b - - 1 42,c4c1,814
01YyJ,2r3k1/p4ppp/1p3q2/3bR3/7N/P5P1/1P3P1P/4R1K1 w - - 0 23,e5e8,815
01lB9,1qkr3r/pp1b2p1/5p2/3Pn2p/2PQ1B2/P2B2P1/5P1P/1R3RK1 b - - 2 21,e5f3,815
00MWz,8/8/2B5/4pK2/3k1pPp/7P/8/6n1 w - - 3 57,g4g5,816
015i1,r2q1rk1/pp1b1pp1/2n1p1n1/2b1P1NQ/3p4/P7/1P3PPP/RNB2RK1 w - - 3 13,h5h7,816
03Mlc,r5rk/pp3p1p/3p4/3Pn1qQ/4P2R/2N5/PP4PP/6K1 w - - 2 22,h5h7,817
03Nmh,5R2/8/6p1/4n2p/r3k3/6K1/5P1P/8 w - - 12 50,f8f4,817
054QS,5r2/5r2/p6k/1pNp2pp/1P1q4/P2B3P/3Q2P1/2R4K b - - 2 38,f7f1,817
00wx5,6k1/5p1p/6p1/8/2q5/7P/r3rPP1/Q2R2K1 w - - 2 30,d1d8,818
02MxE,8/bp1k3r/2p4p/3n1p2/7B/3B4/P4PPP/1N4K1 w - - 0 26,d3f5,818
02s45,r7/5p1p/6pk/p3B3/2B5/5PNP/6P1/1n3K2 b - - 6 40,b1d2,818
04DhL,6k1/6pp/p2r2r1/1p3pNn/3P4/P6P/1P3PP1/2R3K1 w - - 0 25,c1c8,818
04RON,7k/p1p2p1p/1p6/8/1P5P/P1r3B1/6PK/8 w - - 0 36,g3e5,818
04juc,2r2rk1/6p1/p1Np3p/2n1p3/8/4P3/P5PP/R2R2K1 w - - 1 25,c6e7,818
051He,8/8/2b3k1/6P1/2N4P/3r4/P4P1K/8 w - - 7 54,c4e5,818
00pHb,r6k/4qp1p/p4NrQ/1p2p3/3pP3/1P1P3P/1PP3P1/5RK1 w - - 2 23,h6h7,819
01fds,3Q4/p3Nppk/1p2qb1p/2p5/2P1p3/4P2P/PP3PP1/6K1 w - - 13 35,d8g8,819
03X1v,4r1k1/1p3pp1/2pqr2p/1P6/3P4/2R2Q1P/5PP1/2R3K1 b - - 0 25,e6e1,819
006yP,6R1/8/Kpk1p3/1p1pP3/6P1/PPr5/8/8 w - - 3 40,g8c8,820
02Clu,8/1pN2pk1/p5p1/8/1b6/3n4/PP3QPP/6RK b - - 1 30,d3f2,820
02THe,3r1r1k/8/p4P1p/1p2BB1b/1P3P2/2PP4/p1NK4/8 w - - 1 36,f6f7,820
02syQ,1r1qr1k1/p1p2ppp/5b2/3p2n1/8/1P3Q1P/P2NRPP1/2B1R1K1 w - - 1 21,e2e8,820
05BY3,6k1/6p1/p4pN1/1p2pq1p/8/P1P3P1/1P3PKP/4R3 w - - 1 39,g6e7,820
03JSh,r4rk1/ppp2qp1/3p1pQn/3P2p1/3P2R1/3B3P/PP3PP1/R5K1 w - - 7 20,g6h7,821
04eM6,3r2k1/3q3p/pp3pp1/2p4P/2P3n1/1P2P1Q1/PB3PP1/1R4K1 b - - 1 31,d7d1,821
01KQY,5k2/1R3p1p/6pP/P2p4/1p6/1P2RPP1/2rr4/1K6 w - - 2 39,b7b8,822
00HzH,5rk1/p2q2p1/1p2p1Np/3p3P/3Pb1P1/2P5/PP3R2/6K1 w - - 4 33,f2f8,823
00MS3,rn1qr1k1/1p3ppp/2p2b2/p2p4/3P4/2N2N2/PPP1QPPP/2KRR3 w - - 0 12,e2e8,824
02jP2,7k/p4r1p/2pR4/8/6RP/6P1/PP3r2/6K1 b - - 0 27,f2f1,824
036ek,5r1r/7k/p2p2p1/1p1P3p/2p1NRnP/P5P1/1PP3K1/5R2 b - - 0 36,g4e3,824
